id,county,STNAME,CTYNAME,POPESTIMATE2019,D1,D2,Administered,Per
51087,Henrico,Virginia,Henrico County,330818,,,,
51089,Henry,Virginia,Henry County,50557,,,,
51091,Highland,Virginia,Highland County,2190,,,,
51093,Isle of Wight,Virginia,Isle of Wight County,37109,,,,
51095,James City,Virginia,James City County,76523,,,,
51097,King and Queen,Virginia,King and Queen County,7025,,,,
51099,King George,Virginia,King George County,26836,,,,
51101,King William,Virginia,King William County,17148,,,,
51103,Lancaster,Virginia,Lancaster County,10603,,,,
51105,Lee,Virginia,Lee County,23423,,,,
51107,Loudoun,Virginia,Loudoun County,413538,,,,
51109,Louisa,Virginia,Louisa County,37591,,,,
51111,Lunenburg,Virginia,Lunenburg County,12196,,,,
51113,Madison,Virginia,Madison County,13261,,,,
51115,Mathews,Virginia,Mathews County,8834,,,,
51117,Mecklenburg,Virginia,Mecklenburg County,30587,,,,
51119,Middlesex,Virginia,Middlesex County,10582,,,,
51121,Montgomery,Virginia,Montgomery County,98535,,,,
51125,Nelson,Virginia,Nelson County,14930,,,,
51127,New Kent,Virginia,New Kent County,23091,,,,
51131,Northampton,Virginia,Northampton County,11710,,,,
51133,Northumberland,Virginia,Northumberland County,12095,,,,
51135,Nottoway,Virginia,Nottoway County,15232,,,,
51137,Orange,Virginia,Orange County,37051,,,,
51139,Page,Virginia,Page County,23902,,,,
51141,Patrick,Virginia,Patrick County,17608,,,,
51143,Pittsylvania,Virginia,Pittsylvania County,60354,,,,
51145,Powhatan,Virginia,Powhatan County,29652,,,,
51147,Prince Edward,Virginia,Prince Edward County,22802,,,,
51149,Prince George,Virginia,Prince George County,38353,,,,
51153,Prince William,Virginia,Prince William County,470335,,,,
51155,Pulaski,Virginia,Pulaski County,34027,,,,
51157,Rappahannock,Virginia,Rappahannock County,7370,,,,
51159,Richmond,Virginia,Richmond County,9023,,,,
51161,Roanoke,Virginia,Roanoke County,94186,,,,
51163,Rockbridge,Virginia,Rockbridge County,22573,,,,
51165,Rockingham,Virginia,Rockingham County,81948,,,,
51167,Russell,Virginia,Russell County,26586,,,,
51169,Scott,Virginia,Scott County,21566,,,,
51171,Shenandoah,Virginia,Shenandoah County,43616,,,,
51173,Smyth,Virginia,Smyth County,30104,,,,
51175,Southampton,Virginia,Southampton County,17631,,,,
51177,Spotsylvania,Virginia,Spotsylvania County,136215,,,,
51179,Stafford,Virginia,Stafford County,152882,,,,
51181,Surry,Virginia,Surry County,6422,,,,
51183,Sussex,Virginia,Sussex County,11159,,,,
51185,Tazewell,Virginia,Tazewell County,40595,,,,
51187,Warren,Virginia,Warren County,40164,,,,
51191,Washington,Virginia,Washington County,53740,,,,
51193,Westmoreland,Virginia,Westmoreland County,18015,,,,
51195,Wise,Virginia,Wise County,37383,,,,
51197,Wythe,Virginia,Wythe County,28684,,,,
51199,York,Virginia,York County,68280,,,,
51510,Alexandria,Virginia,Alexandria city,159428,,,,
51515,Bedford,Virginia,xxxxxxxxxxxxxxxxxxxxxxxxx,"78,997",,,,
51520,Bristol,Virginia,Bristol city,16762,,,,
51530,Buena Vista,Virginia,Buena Vista city,6478,,,,
51540,Charlottesville,Virginia,Charlottesville city,47266,,,,
51550,Chesapeake,Virginia,Chesapeake city,244835,,,,
51560,Clifton Forge,Virginia,xxxxxxxxxxxxxxxxxxxxxxxxx,"3,581",,,,
51570,Colonial Heights,Virginia,Colonial Heights city,17370,,,,
51580,Covington,Virginia,Covington city,5538,,,,
51590,Danville,Virginia,Danville city,40044,,,,
51595,Emporia,Virginia,Emporia city,5346,,,,
51600,Fairfax,Virginia,Fairfax city,24019,,,,
51610,Falls Church,Virginia,Falls Church city,14617,,,,
51620,Franklin,Virginia,Franklin city,7967,,,,
51630,Fredericksburg,Virginia,Fredericksburg city,29036,,,,
51640,Galax,Virginia,Galax city,6347,,,,
51650,Hampton,Virginia,Hampton city,134510,,,,
51660,Harrisonburg,Virginia,Harrisonburg city,53016,,,,
51670,Hopewell,Virginia,Hopewell city,22529,,,,
51678,Lexington,Virginia,Lexington city,7446,,,,
51680,Lynchburg,Virginia,Lynchburg city,82168,,,,
51683,Manassas,Virginia,Manassas city,41085,,,,
51685,Manassas Park,Virginia,Manassas Park city,17478,,,,
51690,Martinsville,Virginia,Martinsville city,12554,,,,
51700,Newport News,Virginia,Newport News city,179225,,,,
51710,Norfolk,Virginia,Norfolk city,242742,,,,
51720,Norton,Virginia,Norton city,3981,,,,
51730,Petersburg,Virginia,Petersburg city,31346,,,,
51735,Poquoson,Virginia,Poquoson city,12271,,,,
51740,Portsmouth,Virginia,Portsmouth city,94398,,,,
51750,Radford,Virginia,Radford city,18249,,,,
51760,Richmond,Virginia,Richmond city,230436,,,,
51770,Roanoke,Virginia,Roanoke city,99143,,,,
51775,Salem,Virginia,Salem city,25301,,,,
51780,South Boston,Virginia,xxxxxxxxxxxxxxxxxxxxxxxxx,"7,762",,,,
51790,Staunton,Virginia,Staunton city,24932,,,,
51800,Suffolk,Virginia,Suffolk city,92108,,,,
51810,Virginia Beach,Virginia,Virginia Beach city,449974,,,,
51820,Waynesboro,Virginia,Waynesboro city,22630,,,,
51830,Williamsburg,Virginia,Williamsburg city,14954,,,,
51840,Winchester,Virginia,Winchester city,28078,,,,
53000,Washington,Washington,Washington,7614893,,,,
53001,Adams,Washington,Adams County,19983,"2,097",685,"2,782",0.139218336
53003,Asotin,Washington,Asotin County,22582,"2,625",978,"3,603",0.159551855
53005,Benton,Washington,Benton County,204390,"24,261","7,685","31,946",0.156299232
53007,Chelan,Washington,Chelan County,77200,"15,869","6,052","21,921",0.283950777
53009,Clallam,Washington,Clallam County,77331,"20,215","10,663","30,878",0.39929653
53011,Clark,Washington,Clark County,488241,"40,352","16,928","57,280",0.117319111
53013,Columbia,Washington,Columbia County,3985,784,223,"1,007",0.252697616
53015,Cowlitz,Washington,Cowlitz County,110593,"8,604","3,371","11,975",0.108279909
53017,Douglas,Washington,Douglas County,43429,"6,987","2,647","9,634",0.221833337
53019,Ferry,Washington,Ferry County,7627,"1,127",744,"1,871",0.245312705
53021,Franklin,Washington,Franklin County,95222,"6,896","2,725","9,621",0.101037575
53023,Garfield,Washington,Garfield County,2225,476,43,519,0.233258427
53025,Grant,Washington,Grant County,97733,"8,404","4,702","13,106",0.134100048
53027,Grays Harbor,Washington,Grays Harbor County,75061,"10,308","4,045","14,353",0.19121781
53029,Island,Washington,Island County,85141,"11,966","3,293","15,259",0.179220352
53031,Jefferson,Washington,Jefferson County,32221,"7,671","3,885","11,556",0.358648087
53033,King,Washington,King County,2252782,"2,87,570","1,33,781","4,21,351",0.187035852
53035,Kitsap,Washington,Kitsap County,271473,"38,500","15,878","54,378",0.200307213
53037,Kittitas,Washington,Kittitas County,47935,"8,051","2,917","10,968",0.228809847
53039,Klickitat,Washington,Klickitat County,22425,"3,712","1,776","5,488",0.244726867
53041,Lewis,Washington,Lewis County,80707,"5,830","2,107","7,937",0.09834339
53043,Lincoln,Washington,Lincoln County,10939,"1,389",555,"1,944",0.177712771
53045,Mason,Washington,Mason County,66768,"8,724","2,138","10,862",0.162682722
53047,Okanogan,Washington,Okanogan County,42243,"8,508","3,743","12,251",0.290012546
53049,Pacific,Washington,Pacific County,22471,"3,933","1,050","4,983",0.221752481
53051,Pend Oreille,Washington,Pend Oreille County,13724,"1,415",601,"2,016",0.146895949
53053,Pierce,Washington,Pierce County,904980,"95,200","43,540","1,38,740",0.153307255
53055,San Juan,Washington,San Juan County,17582,"2,942",794,"3,736",0.212490047
53057,Skagit,Washington,Skagit County,129205,"18,809","7,457","26,266",0.203289346
53059,Skamania,Washington,Skamania County,12083,"1,038",407,"1,445",0.119589506
53061,Snohomish,Washington,Snohomish County,822083,"92,911","36,471","1,29,382",0.157383135
53063,Spokane,Washington,Spokane County,522798,"69,433","27,226","96,659",0.184887853
53065,Stevens,Washington,Stevens County,45723,"3,848","1,661","5,509",0.120486407
53067,Thurston,Washington,Thurston County,290536,"32,819","12,986","45,805",0.157656882
53069,Wahkiakum,Washington,Wahkiakum County,4488,689,524,"1,213",0.270276292
53071,Walla Walla,Washington,Walla Walla County,60760,"10,405","5,155","15,560",0.256089533
53073,Whatcom,Washington,Whatcom County,229247,"25,996","12,030","38,026",0.16587349
53075,Whitman,Washington,Whitman County,50104,"5,930","3,730","9,660",0.192798978
53077,Yakima,Washington,Yakima County,250873,"23,638","11,459","35,097",0.139899471
54000,West Virginia,West Virginia,West Virginia,1792147,,,,
54001,Barbour,West Virginia,Barbour County,16441,3172.5,1057.5,4230,0.25728362
54003,Berkeley,West Virginia,Berkeley County,119171,10599,3533,14132,0.118585898
54005,Boone,West Virginia,Boone County,21457,3576.75,1192.25,4769,0.22225847
54007,Braxton,West Virginia,Braxton County,13957,3288.75,1096.25,4385,0.314179265
54009,Brooke,West Virginia,Brooke County,21939,4029.75,1343.25,5373,0.244906331
54011,Cabell,West Virginia,Cabell County,91945,18721.5,6240.5,24962,0.27148839
54013,Calhoun,West Virginia,Calhoun County,7109,1297.5,432.5,1730,0.243353496
54015,Clay,West Virginia,Clay County,8508,1556.25,518.75,2075,0.243888105
54017,Doddridge,West Virginia,Doddridge County,8448,1743,581,2324,0.275094697
54019,Fayette,West Virginia,Fayette County,42406,8688,2896,11584,0.273168891
54021,Gilmer,West Virginia,Gilmer County,7823,1516.5,505.5,2022,0.258468618
54023,Grant,West Virginia,Grant County,11568,2417.25,805.75,3223,0.278613416
54025,Greenbrier,West Virginia,Greenbrier County,34662,8321.25,2773.75,11095,0.320091166
54027,Hampshire,West Virginia,Hampshire County,23175,3334.5,1111.5,4446,0.19184466
54029,Hancock,West Virginia,Hancock County,28810,6884.25,2294.75,9179,0.318604651
54031,Hardy,West Virginia,Hardy County,13776,2805.75,935.25,3741,0.271559233
54033,Harrison,West Virginia,Harrison County,67256,11878.5,3959.5,15838,0.235488284
54035,Jackson,West Virginia,Jackson County,28576,4363.5,1454.5,5818,0.203597424
54037,Jefferson,West Virginia,Jefferson County,57146,4397.25,1465.75,5863,0.102596857
54039,Kanawha,West Virginia,Kanawha County,178124,45351.75,15117.25,60469,0.339476994
54041,Lewis,West Virginia,Lewis County,15907,3195,1065,4260,0.267806626
54043,Lincoln,West Virginia,Lincoln County,20409,3495,1165,4660,0.228330638
54045,Logan,West Virginia,Logan County,32019,7791.75,2597.25,10389,0.3244636
54047,McDowell,West Virginia,McDowell County,17624,10363.5,3454.5,13818,0.784044485
54049,Marion,West Virginia,Marion County,56072,4417.5,1472.5,5890,0.105043515
54051,Marshall,West Virginia,Marshall County,30531,3310.5,1103.5,4414,0.144574367
54053,Mason,West Virginia,Mason County,26516,3114,1038,4152,0.156584704
54055,Mercer,West Virginia,Mercer County,58758,8976,2992,11968,0.203682903
54057,Mineral,West Virginia,Mineral County,26868,3144.75,1048.25,4193,0.156059253
54059,Mingo,West Virginia,Mingo County,23424,3192,1064,4256,0.181693989
54061,Monongalia,West Virginia,Monongalia County,105612,25472.25,8490.75,33963,0.321582775
54063,Monroe,West Virginia,Monroe County,13275,3178.5,1059.5,4238,0.319246704
54065,Morgan,West Virginia,Morgan County,17884,1852.5,617.5,2470,0.138112279
54067,Nicholas,West Virginia,Nicholas County,24496,4440,1480,5920,0.24167211
54069,Ohio,West Virginia,Ohio County,41411,8122.5,2707.5,10830,0.261524716
54071,Pendleton,West Virginia,Pendleton County,6969,1865.25,621.75,2487,0.356866121
54073,Pleasants,West Virginia,Pleasants County,7460,1560,520,2080,0.278820375
54075,Pocahontas,West Virginia,Pocahontas County,8247,2811,937,3748,0.454468291
54077,Preston,West Virginia,Preston County,33432,5678.25,1892.75,7571,0.226459679
54079,Putnam,West Virginia,Putnam County,56450,9415.5,3138.5,12554,0.222391497
54081,Raleigh,West Virginia,Raleigh County,73361,12917.25,4305.75,17223,0.234770518
54083,Randolph,West Virginia,Randolph County,28695,6421.5,2140.5,8562,0.298379509
54085,Ritchie,West Virginia,Ritchie County,9554,1557.75,519.25,2077,0.217395855
54087,Roane,West Virginia,Roane County,13688,2291.25,763.75,3055,0.223188194
54089,Summers,West Virginia,Summers County,12573,2740.5,913.5,3654,0.290622763
54091,Taylor,West Virginia,Taylor County,16695,3223.5,1074.5,4298,0.257442348
54093,Tucker,West Virginia,Tucker County,6839,2166,722,2888,0.42228396
54095,Tyler,West Virginia,Tyler County,8591,1347,449,1796,0.209055989
54097,Upshur,West Virginia,Upshur County,24176,3549.75,1183.25,4733,0.195772667
54099,Wayne,West Virginia,Wayne County,39402,6111,2037,8148,0.206791533
54101,Webster,West Virginia,Webster County,8114,1382.25,460.75,1843,0.22713828
54103,Wetzel,West Virginia,Wetzel County,15065,3205.5,1068.5,4274,0.28370395
54105,Wirt,West Virginia,Wirt County,5821,994.5,331.5,1326,0.227795911
54107,Wood,West Virginia,Wood County,83518,11274,3758,15032,0.179985153
54109,Wyoming,West Virginia,Wyoming County,20394,6225,2075,8300,0.406982446
55000,Wisconsin,Wisconsin,Wisconsin,5822434,,,,
55001,Adams,Wisconsin,Adams County,20220,,,,
55003,Ashland,Wisconsin,Ashland County,15562,,,,
55005,Barron,Wisconsin,Barron County,45244,,,,
55007,Bayfield,Wisconsin,Bayfield County,15036,,,,
55009,Brown,Wisconsin,Brown County,264542,,,,
55011,Buffalo,Wisconsin,Buffalo County,13031,,,,
55013,Burnett,Wisconsin,Burnett County,15414,,,,
55015,Calumet,Wisconsin,Calumet County,50089,,,,
55017,Chippewa,Wisconsin,Chippewa County,64658,,,,
55019,Clark,Wisconsin,Clark County,34774,,,,
55021,Columbia,Wisconsin,Columbia County,57532,,,,
55023,Crawford,Wisconsin,Crawford County,16131,,,,
55025,Dane,Wisconsin,Dane County,546695,,,,
55027,Dodge,Wisconsin,Dodge County,87839,,,,
55029,Door,Wisconsin,Door County,27668,,,,
55031,Douglas,Wisconsin,Douglas County,43150,,,,
55033,Dunn,Wisconsin,Dunn County,45368,,,,
55035,Eau Claire,Wisconsin,Eau Claire County,104646,,,,
55037,Florence,Wisconsin,Florence County,4295,,,,
55039,Fond du Lac,Wisconsin,Fond du Lac County,103403,,,,
55041,Forest,Wisconsin,Forest County,9004,,,,
55043,Grant,Wisconsin,Grant County,51439,,,,
55045,Green,Wisconsin,Green County,36960,,,,
55047,Green Lake,Wisconsin,Green Lake County,18913,,,,
55049,Iowa,Wisconsin,Iowa County,23678,,,,
55051,Iron,Wisconsin,Iron County,5687,,,,
55053,Jackson,Wisconsin,Jackson County,20643,,,,
55055,Jefferson,Wisconsin,Jefferson County,84769,,,,
55057,Juneau,Wisconsin,Juneau County,26687,,,,
55059,Kenosha,Wisconsin,Kenosha County,169561,,,,
55061,Kewaunee,Wisconsin,Kewaunee County,20434,,,,
55063,La Crosse,Wisconsin,La Crosse County,118016,,,,
55065,Lafayette,Wisconsin,Lafayette County,16665,,,,
55067,Langlade,Wisconsin,Langlade County,19189,,,,
55069,Lincoln,Wisconsin,Lincoln County,27593,,,,
55071,Manitowoc,Wisconsin,Manitowoc County,78981,,,,
55073,Marathon,Wisconsin,Marathon County,135692,,,,
55075,Marinette,Wisconsin,Marinette County,40350,,,,
55077,Marquette,Wisconsin,Marquette County,15574,,,,
55078,Menominee,Wisconsin,Menominee County,4556,,,,
55079,Milwaukee,Wisconsin,Milwaukee County,945726,,,,
55081,Monroe,Wisconsin,Monroe County,46253,,,,
55083,Oconto,Wisconsin,Oconto County,37930,,,,
55085,Oneida,Wisconsin,Oneida County,35595,,,,
55087,Outagamie,Wisconsin,Outagamie County,187885,,,,
55089,Ozaukee,Wisconsin,Ozaukee County,89221,,,,
55091,Pepin,Wisconsin,Pepin County,7287,,,,
55093,Pierce,Wisconsin,Pierce County,42754,,,,
55095,Polk,Wisconsin,Polk County,43783,,,,
55097,Portage,Wisconsin,Portage County,70772,,,,
55099,Price,Wisconsin,Price County,13351,,,,
55101,Racine,Wisconsin,Racine County,196311,,,,
55103,Richland,Wisconsin,Richland County,17252,,,,
55105,Rock,Wisconsin,Rock County,163354,,,,
55107,Rusk,Wisconsin,Rusk County,14178,,,,
55109,St. Croix,Wisconsin,St. Croix County,90687,,,,
55111,Sauk,Wisconsin,Sauk County,64442,,,,
55113,Sawyer,Wisconsin,Sawyer County,16558,,,,
55115,Shawano,Wisconsin,Shawano County,40899,,,,
55117,Sheboygan,Wisconsin,Sheboygan County,115340,,,,
55119,Taylor,Wisconsin,Taylor County,20343,,,,
55121,Trempealeau,Wisconsin,Trempealeau County,29649,,,,
55123,Vernon,Wisconsin,Vernon County,30822,,,,
55125,Vilas,Wisconsin,Vilas County,22195,,,,
55127,Walworth,Wisconsin,Walworth County,103868,,,,
55129,Washburn,Wisconsin,Washburn County,15720,,,,
55131,Washington,Wisconsin,Washington County,136034,,,,
55133,Waukesha,Wisconsin,Waukesha County,404198,,,,
55135,Waupaca,Wisconsin,Waupaca County,50990,,,,
55137,Waushara,Wisconsin,Waushara County,24443,,,,
55139,Winnebago,Wisconsin,Winnebago County,171907,,,,
55141,Wood,Wisconsin,Wood County,72999,,,,
56000,Wyoming,Wyoming,Wyoming,578759,,,,
56001,Albany,Wyoming,Albany County,38880,4272,1424,5696,0.146502058
56003,Big Horn,Wyoming,Big Horn County,11790,1980,660,2640,0.223918575
56005,Campbell,Wyoming,Campbell County,46341,4003.5,1334.5,5338,0.115189573
56007,Carbon,Wyoming,Carbon County,14800,2786.25,928.75,3715,0.251013514
56009,Converse,Wyoming,Converse County,13822,2358.75,786.25,3145,0.227535812
56011,Crook,Wyoming,Crook County,7584,988.5,329.5,1318,0.17378692
56013,Fremont,Wyoming,Fremont County,39261,6891.75,2297.25,9189,0.234049056
56015,Goshen,Wyoming,Goshen County,13211,2345.25,781.75,3127,0.236696692
56017,Hot Springs,Wyoming,Hot Springs County,4413,854.25,284.75,1139,0.258101065
56019,Johnson,Wyoming,Johnson County,8445,1512,504,2016,0.238721137
56021,Laramie,Wyoming,Laramie County,99500,14216.25,4738.75,18955,0.190502513
56023,Lincoln,Wyoming,Lincoln County,19830,2367.75,789.25,3157,0.159203227
56025,Natrona,Wyoming,Natrona County,79858,13959.75,4653.25,18613,0.23307621
56027,Niobrara,Wyoming,Niobrara County,2356,579.75,193.25,773,0.328098472
56029,Park,Wyoming,Park County,29194,5850.75,1950.25,7801,0.267212441
56031,Platte,Wyoming,Platte County,8393,1135.5,378.5,1514,0.180388419
56033,Sheridan,Wyoming,Sheridan County,30485,5883,1961,7844,0.257306872
56035,Sublette,Wyoming,Sublette County,9831,1260.75,420.25,1681,0.170989726
56037,Sweetwater,Wyoming,Sweetwater County,42343,7403.25,2467.75,9871,0.233119996
56039,Teton,Wyoming,Teton County,23464,5097,1699,6796,0.289635186
56041,Uinta,Wyoming,Uinta County,20226,2721,907,3628,0.179373084
56043,Washakie,Wyoming,Washakie County,7805,1494,498,1992,0.255221012
56045,Weston,Wyoming,Weston County,6927,1108.5,369.5,1478,0.21336798
60000,America Somoa,,,,,,,
60010,Eastern,,,,,,,
60020,Manu'a,,,,,,,
60030,Rose Island,,,,,,,
60040,Swains Island,,,,,,,
60050,Western,,,,,,,
64000,Federated States of Micronesia,,,,,,,
64002,Chuuk,,,,,,,
64005,Kosrae,,,,,,,
64040,Pohnpeit,,,,,,,
64060,Yap,,,,,,,
66000,Guam,,,,,,,
66010,Guam,,,,,,,
68000,Marshall Islands,,,,,,,
68007,Ailinginae,,,,,,,
68010,Ailinglaplap,,,,,,,
68030,Ailuk,,,,,,,
68040,Arno,,,,,,,
68050,Aur,,,,,,,
68060,Bikar,,,,,,,
68070,Bikini,,,,,,,
68073,Bokak,,,,,,,
68080,Ebon,,,,,,,
68090,Enewetak,,,,,,,
68100,Erikub,,,,,,,
68110,Jabat,,,,,,,
68120,Jaluit,,,,,,,
68130,Jemo,,,,,,,
68140,Kili,,,,,,,
68150,Kwajalein,,,,,,,
68160,Lae,,,,,,,
68170,Lib,,,,,,,
68180,Likiep,,,,,,,
68190,Majuro,,,,,,,
68300,Maloelap,,,,,,,
68310,Mejit,,,,,,,
68320,Mili,,,,,,,
68330,Namorik,,,,,,,
68340,Namu,,,,,,,
68350,Rongelap,,,,,,,
68360,Rongrik,,,,,,,
68385,Toke,,,,,,,
68390,Ujae,,,,,,,
68400,Ujelang,,,,,,,
68410,Utrik,,,,,,,
68420,Wotho,,,,,,,
68430,Wotle,,,,,,,
69000,Northern Mariana Islands,,,,,,,
